APPLICATION_NUMBER,TARGET
123435383,0.0840782223218807
123648025,0.09041315308077609
123607172,0.08958597799403711
123576615,0.08930076282878159
123689086,0.09437546161330537
123431889,0.08646963440258605
123552179,0.0851710236205624
123572473,0.08697666200787799
123521600,0.08741073177236189
123571125,0.08598407822808389
123532513,0.08406833062708007
123599387,0.0874443674213273
123617258,0.08724473538391454
123492753,0.0883547314611124
123570720,0.09001939365438041
123571431,0.08492821377149488
123507927,0.08171221620660116
123591436,0.08672577235754735
123626222,0.08507669058860193
123638226,0.08623408088148526
123655607,0.08765666650977355
123430009,0.08350717233132314
123537332,0.08676452414749003
123665539,0.0843098384703504
123501885,0.085957989286369
123686004,0.09012699208901592
123724589,0.08854751608349465
123671030,0.06768382863325544
123484855,0.08695709110316253
123442196,0.08771732162823283
123628192,0.0852893076375621
123441332,0.08473379150716212
123709933,0.06644757293516855
123525643,0.08663099744376675
123655422,0.08560227594155884
123576991,0.09122844468886161
123691511,0.08944673206436282
123606274,0.09752860886092604
123725031,0.06662687209719237
123438049,0.08673212835602828
123694174,0.08715449246313707
123573618,0.08675081560956843
123496241,0.08604539778641127
123452939,0.08462572083827606
123618852,0.08654149877633335
123492311,0.08807489501256238
123490413,0.09092364954969387
123674282,0.08822196144938661
123555380,0.08803495645527787
123456321,0.08800595200045241
123536170,0.08495405341653973
123552380,0.08609581821309698
123495749,0.08757053168722251
123665864,0.08909601853648097
123597405,0.08578472245961247
123496507,0.08981759788614027
123482113,0.08644698254834969
123703385,0.08508740226400627
123432509,0.08357212814739559
123630016,0.08699142264107257
123680991,0.08660219124724153
123496863,0.06794280605012588
123714126,0.06802035403301158
123588643,0.08351289215953624
123577735,0.08788446249888998
123499268,0.08546428317434432
123504335,0.08619908671968372
123576696,0.08736740396744933
123703429,0.08365275510552936
123698704,0.08827428583887569
123665335,0.0857966773530401
123569862,0.08402378626949539
123485895,0.08892385022152802
123679092,0.09215316854721
123705996,0.08974994965780039
123536231,0.08576446787658379
123479428,0.08806434615040523
123630707,0.08674396867815365
123619817,0.0845338221739084
123681462,0.090583741969811
123611410,0.06494241525663877
123564670,0.08782133612387301
123459040,0.08990343219136494
123624839,0.08667719814850268
123575870,0.0922945666961803
123561429,0.08602174501721827
123519183,0.07132059453372551
123519881,0.08949928858728406
123727183,0.08258885584455138
123622905,0.08311348463075992
123609128,0.0892236630851627
123683566,0.08981977667636622
123606681,0.0850933364249645
123652413,0.08627708346722063
123708269,0.08782951708661474
123711013,0.08546814049276724
123556691,0.09097516193444195
123721561,0.09335995182304005
123702835,0.08286013960057144
123483517,0.08542483674375487
123725101,0.08486381637282901
123658312,0.08581018361310488
123498197,0.08568580399996789
123653882,0.08743850911541998
123586486,0.08519724332677216
123610487,0.08573847545040539
123673392,0.06585390874068682
123634239,0.08175581590121019
123430996,0.08898959074229312
123671944,0.08580603608793438
123598860,0.0863282908681062
123552108,0.08546297393678652
123575779,0.08261507319426238
123606379,0.08641499838241398
123676060,0.0864788822889139
123548820,0.09220996682114822
123485786,0.08713338524189998
123503051,0.0843288128622205
123664515,0.08665334398018606
123461947,0.11094964294677795
123598346,0.09132058769867545
123548716,0.08711113121530577
123637505,0.08486744540925929
123612575,0.07197923832559155
123462279,0.08603858016350122
123592793,0.08653498117877183
123582892,0.08976781038628812
123611064,0.0844454187842466
123614860,0.09203482412510881
123643469,0.08450397302957253
123494414,0.09192322695172299
123483589,0.08939809202958435
123556084,0.08643432871792266
123721051,0.08171861947442753
123450541,0.08797877491631566
123437585,0.08383056229105978
123481754,0.08618049647822591
123649740,0.08667906421696585
123527684,0.08909271176657635
123429040,0.08553316618865732
123449777,0.08922210127418777
123557624,0.09699137059533897
123718429,0.08723230971608326
123663519,0.06305440363340437
123444261,0.08472798384940189
123622149,0.0859667276778716
123650637,0.0868988701556265
123534000,0.0876321506209234
123454388,0.08445523454521739
123454153,0.08686777158921795
123644089,0.08584069402336458
123698426,0.08993553115478797
123433404,0.08561593062269877
123546695,0.06912970052433108
123505780,0.08951749506846542
123685819,0.08496481321227795
123608882,0.0853449629326785
123678755,0.08785344253258737
123545322,0.08526748087663827
123541941,0.0885881197984719
123451395,0.08486133902271177
123439808,0.08585294130112792
123571852,0.08537456084926266
123691980,0.08548731277714472
123442292,0.08543696153135158
123709056,0.08614752443313894
123682623,0.08586509585784308
123495589,0.08540079908943067
123463445,0.08731088922076495
123684118,0.08565546544018773
123607874,0.08587631508042126
123679172,0.0905761315521352
123729142,0.085570800447592
123483737,0.08695356507096083
123654607,0.08588617422470994
123485407,0.08511697575231612
123646150,0.08819982175904248
123572586,0.08785592714170518
123529503,0.08511273602758836
123650583,0.0898404911612293
123516094,0.08616659522180689
123696710,0.08527886353709177
123531119,0.08384048015814209
123660355,0.0852474127196697
123513779,0.07021335211703296
123449847,0.08408597155812905
123713224,0.08642699807819587
123579200,0.0859375900606879
123565369,0.08986580037400231
123581037,0.09207609007372085
123541854,0.0906286573342994
123636367,0.08865618582043089
123725987,0.09128106252886582
123544418,0.08792747884747384
123543619,0.09003529378894012
123602606,0.09373946355602572
123455879,0.08929220935977694
123601295,0.08979396482639895
123462587,0.06224129553081362
123677363,0.08608738870277118
123644689,0.08531809772782993
123577809,0.06170970581357513
123462593,0.08708247745359875
123639102,0.0853600052702145
123611080,0.08361648647240985
123669243,0.08711771683458458
123450935,0.08672504345120295
123678610,0.08545151331465385
123673769,0.07398226012819875
123659815,0.06512072164535332
123543624,0.0896308086860944
123699678,0.08952493018556766
123431269,0.08072309931218473
123707544,0.0850643846153645
123681853,0.08507853370385096
123429058,0.0879778887934508
123590900,0.08589138440892448
123698605,0.08600338993844939
123564683,0.10447567746592376
123642649,0.08607658303449163
123533582,0.08318201495059327
123656929,0.08521134127479932
123503600,0.08854024774041432
123661001,0.08946838273982036
123608825,0.089739762872106
123693693,0.08556833601401227
123486091,0.08471099973132461
123703910,0.08832736050747714
123425443,0.08446826931816186
123484321,0.08693045608572908
123689685,0.06347765975326367
123459313,0.09092933550680456
123520611,0.08697450389471867
123427062,0.06491059355301254
123559891,0.0851241669881076
123613692,0.09136145966048698
123656988,0.08965017647950567
123703706,0.09034162797208665
123551214,0.09257268283674969
123615994,0.08970056815908192
123688273,0.09036421103733583
123666976,0.08885109171724469
123513114,0.08382034663269655
123604250,0.08604014990567477
123654082,0.08614204538739745
123636224,0.08831321876478566
123549108,0.0920508077454293
123672991,0.07213678101403924
123695595,0.08847935240801842
123671167,0.08575503503956257
123603658,0.06023148536280361
123513251,0.08664867148022198
123710906,0.08488482914611181
123675318,0.06643235279729551
123463870,0.09084085788470796
123607824,0.08569978007305949
123690383,0.0855119009590942
123636762,0.08878396437285792
123524861,0.08570376417281439
123490002,0.08968149412174337
123587773,0.061586618723285184
123466912,0.08654065978593949
123708859,0.08811311435929077
123518418,0.08634572227252166
123719527,0.08564112197954277
123642704,0.0823065974628643
123555993,0.08518599850591624
123590906,0.0854915864956288
123484942,0.08526857764350708
123628018,0.0894264064122527
123462260,0.09270502310001334
123484840,0.09162508062279803
123433369,0.08462760872258694
123516134,0.08360172033648539
123686218,0.0894120652928473
123553259,0.08595039772251625
123497350,0.07388071270289219
123584871,0.08824823709318248
123712125,0.0832193827534405
123484061,0.08872710390105394
123625893,0.08913374609878641
123646920,0.0849493358629751
123451446,0.06157454552767756
123641678,0.08647772895378737
123633617,0.08646930132612303
123680919,0.08617434926889037
123497969,0.08302865791446762
123483126,0.08825889452658803
123495547,0.08707418733772665
123688483,0.06712233293139472
123502232,0.08377829582473735
123689548,0.08373544538167428
123502280,0.08613738159133996
123547383,0.09063263083215681
123717674,0.08396804542647085
123583718,0.09012300974901458
123686611,0.09089277823422365
123643251,0.0877871013369433
123683581,0.08571895664744186
123455648,0.08734971752877206
123715984,0.0831290654693398
123466804,0.08851106659679267
123677928,0.09047588558614514
123437685,0.0854286975482943
123545142,0.06917106589379828
123683585,0.08759602417637076
123589632,0.08703734500199
123675679,0.061371752819687264
123718435,0.08676590295854453
123541700,0.08665547604798808
123455139,0.0855179021667721
123708637,0.0867384292394845
123474266,0.08849626122683962
123541029,0.08645439882253397
123568092,0.08449257187560016
123504509,0.0848656862487288
123447772,0.08669689634122103
123698273,0.08574477247312459
123504186,0.06651021699799635
123641502,0.08572001893238733
123643766,0.09142558974657901
123472157,0.08905149966788256
123552163,0.09299262782753481
123489059,0.0870554080514134
123681260,0.08906032359114081
123726514,0.08445207276040723
123549881,0.08570872601376188
123500488,0.08620163935493498
123648638,0.08525040164663941
123674636,0.08631245436115349
123662102,0.06325930440501855
123529009,0.08878701776505606
123608559,0.08327783155942509
123485249,0.09007717087961783
123681243,0.09091864044651554
123446133,0.06929789952780663
123660290,0.08549575519211262
123555612,0.0858919437108606
123628689,0.08727713236037846
123449748,0.09008167073426182
123698107,0.08769560193247086
123428876,0.088899932616242
123512528,0.08382357729094006
123426953,0.08856212985115662
123622629,0.08789894565942943
123728712,0.08646051938921585
123432742,0.08672428377427306
123572320,0.05734925707616062
123723551,0.0925086907837143
123672276,0.08859396328474894
123549105,0.08853931267292871
123603391,0.0909198863767894
123700677,0.08540114210679975
123514036,0.06522946217067543
123646327,0.08381167451948532
123503794,0.08512289136166835
123662732,0.06356988985218394
123598450,0.08653886342111097
123472390,0.08621622247091172
123580504,0.08193689002151137
123502102,0.08763991144840298
123511260,0.08856583783755603
123682993,0.0903924723329804
123675526,0.08648169271725265
123536093,0.08531323971233276
123708572,0.08413600651151082
123474070,0.08694670503095135
123446701,0.08593954379333714
123600179,0.0892733657517255
123503541,0.08441688031167284
123659318,0.09166458444722267
123487844,0.0850909693101776
123710379,0.08995497594117725
123531572,0.0854665358053583
123474989,0.0785274816446713
123562118,0.0864355505449852
123614083,0.09125513547174352
123697586,0.08619408090475617
123701436,0.07022341109971168
123429123,0.08368012098748674
123506473,0.08800396340698798
123662084,0.08614438267892563
123687027,0.0863244985798375
123597400,0.08537528747424766
123728483,0.08710895051579517
123651501,0.08510162397149623
123560993,0.06346051223348832
123460330,0.08739123234514098
123500844,0.06765178085654852
123688931,0.088326918509985
123458045,0.08551979196285706
123712411,0.08613409024159657
123534032,0.09140934416715861
123539826,0.0850656149667113
123516883,0.09071938133276282
123462841,0.0895826071493989
123682283,0.08459279156777945
123605712,0.0913349189848691
123712724,0.08412964609910623
123611258,0.08551683114226358
123607111,0.08327992795605382
123648829,0.09095462438376668
123489790,0.08851488734085385
123715652,0.0857820115818702
123667136,0.08562837783290328
123567100,0.0879058124715795
123452366,0.08811841961142013
123593673,0.09367214887940385
123484710,0.09131942675281551
123447029,0.06410249268456829
123512390,0.09021162052085785
123503839,0.08326595766659708
123524459,0.08730327982814091
123692537,0.08417102683531072
123674493,0.08628432000097165
123626995,0.08333287631488336
123646065,0.08692863506336257
123490970,0.08652427897325236
123460998,0.08880313012630171
123668387,0.08665856826006407
123458611,0.08319259630409101
123683945,0.08557018173972392
123624516,0.0861810673660532
123725812,0.06567637437137532
123700209,0.08797635080998605
123640339,0.08160230561347993
123623221,0.08625949815508005
123424224,0.08977299154212316
123603341,0.08574072982867065
123427002,0.08392411623330652
123511220,0.06400485877169346
123472896,0.089080234982205
123683272,0.09161998059559767
123445284,0.0876902078650299
123723277,0.08716338821218711
123513384,0.08840139989379911
123497583,0.07209338481383373
123593403,0.06904778770677074
123711622,0.08895824439610207
123557983,0.06484683734352292
123560199,0.08891531221455017
123497169,0.08393444857607267
123706240,0.08629373350469761
123441885,0.08946922653948602
123577895,0.08573562182048701
123434208,0.08533420548712083
123667148,0.08560808281339241
123677646,0.090940567930504
123465339,0.06815680797348966
123723129,0.09100441251611853
123549425,0.08664040766934966
123632916,0.08993851428457347
123489359,0.09245019016211253
123471284,0.08115989043224642
123513904,0.08720647260705393
123651707,0.0883211878178594
123431964,0.08262075796571881
123561580,0.0851850094966258
123423914,0.08567569225371413
123525517,0.08560583151539226
123694116,0.06993091984703152
123460486,0.0756253691030495
123617285,0.09205527927344426
123683345,0.06886691642466225
123563520,0.08456999190714298
123545623,0.06304382643580488
123659708,0.08716514928333181
123487408,0.0862436785905773
123430381,0.08785399087268701
123686050,0.08731031654123349
123466023,0.08499078779834737
123496372,0.08507939960617411
123710487,0.08501802804884333
123523278,0.08347056961726494
123591505,0.08586042892198371
123627606,0.08560151801804303
123562845,0.08825158370525864
123500129,0.08788537421569537
123525504,0.08650408731189223
123545896,0.06858747550085978
123598432,0.08954323336455058
123694370,0.08664402750868122
123470914,0.08812986837610969
123725230,0.08182008033634906
123638132,0.08499197558690576
123687802,0.08869097036452679
123520410,0.08744814386758155
123563024,0.0902959351917169
123430624,0.08642117786005972
123723356,0.08772147191911919
123653832,0.09144445118532463
123483475,0.08334143419647136
123481395,0.0892749175521746
123520795,0.08459726882923942
123661703,0.08478638679519598
123705089,0.09165042229787257
123506782,0.08539027293820695
123644552,0.07023077056708375
123574590,0.09226170834389691
123645220,0.06938165012166944
123677049,0.08844494900336969
123655170,0.0851724674560035
123696520,0.08542845314587841
123606581,0.08701965128423614
123662951,0.08363221714694306
123593521,0.08590611025724414
123702554,0.08487839105161533
123685563,0.08473146443322786
123615634,0.08717466513861352
123664077,0.08968380320033709
123708177,0.08607331232965242
123588341,0.08690339149278029
123511184,0.08683115907732475
123537586,0.08556533523471428
123681117,0.08664139103954391
123596493,0.068970979911404
123709501,0.08869347763978723
123723019,0.08470895691908581
123526259,0.08802163389532455
123667833,0.08465857870802637
123458013,0.08899140384984235
123632008,0.08814135017639309
123464710,0.08997758037567909
123450887,0.08514486913855679
123640299,0.08729603168293415
123692166,0.08801863818987157
123722872,0.08611226443449449
123469741,0.08554332447275505
123479322,0.08698866027974017
123560630,0.09065017173118163
123690135,0.08491034357908034
123637633,0.08982646796911016
123710903,0.08998863546177775
123628953,0.08556062333124624
123712076,0.08865323319394126
123440716,0.08672181486571187
123498192,0.08598054194119399
123647650,0.08877470518956458
123719236,0.0674485725611916
123610273,0.08740933188660811
123551965,0.08396902370115539
123445344,0.08412201183812199
123646851,0.08637576083916751
123592537,0.06589520583368448
123588283,0.08504613814050771
123662168,0.08566513168316942
123535110,0.08450689261413584
123702226,0.08662633028739708
123624818,0.08700555699015539
123559225,0.08446992354718685
123692570,0.08921991089972463
123684868,0.0858113133888248
123656030,0.09546143405541595
123665331,0.09330342891472262
123485254,0.08626038031527845
123563802,0.09277845505322496
123427456,0.0853412500817017
123613415,0.09268833932950125
123553837,0.08802553598358567
123681130,0.09257720754250146
123622820,0.08612862770305445
123543843,0.09038053106214917
123485796,0.08578303641817284
123682895,0.08870445425447944
123446003,0.08566131901217476
123466339,0.09166936472731516
123690927,0.08635722830638354
123528739,0.08697781414440957
123625962,0.0851452550667271
123645363,0.08513874649360152
123508617,0.08730293357439584
123728144,0.09136786720637316
123622702,0.07191238224694677
123640741,0.08458598060715757
123680812,0.08421886344594637
123687171,0.08607668328173215
123611957,0.08770176337826098
123483404,0.08664667176783801
123625287,0.08927089545199267
123462798,0.09343193831670979
123685886,0.08465162606307497
123531897,0.08797410256693494
123559443,0.08853750207009292
123673349,0.08547848363017913
123624051,0.08758985877409373
123681003,0.08661674217102865
123513409,0.08551984848649533
123701394,0.0847211791329245
123480096,0.08532851207826865
123705345,0.08083143150042528
123712856,0.08520052206427585
123648649,0.08647994646653152
123666212,0.08759794947044
123571097,0.08641911156839925
123435811,0.09484061982786114
123478450,0.0912258027207817
123667608,0.08624745016735831
123721307,0.08935665723601145
123587981,0.0856721585673911
123613525,0.08941723506701535
123707621,0.06244723871488214
123667583,0.08509956219270916
123498755,0.08895903303813052
123620409,0.07075459027544695
123570958,0.05812100024065555
123429920,0.0900833334813133
123532534,0.08622973318822579
123443310,0.08812787940146048
123672562,0.08889945202728328
123633744,0.08614544933894026
123500529,0.08451291451774144
123484387,0.0852288370914634
123604630,0.08578819706534975
123565692,0.08697509296584521
123540898,0.08845325977092329
123564581,0.09103493520719587
123503368,0.09419972231193216
123596015,0.08557468349935791
123711095,0.08956222363344819
123437761,0.08516991452507727
123430796,0.06650521437201856
123538507,0.08550357597930534
123719796,0.09088753971170394
123586990,0.0895826471987437
123524785,0.08574799307932195
123535311,0.0878880009220017
123441137,0.08731509283267348
123457332,0.08871517854088527
123469710,0.08494551171480033
123622591,0.09226450500789543
123543042,0.08820756663931968
123573461,0.08503322058375849
123559306,0.08629452766130255
123613245,0.09152180073812001
123503443,0.08678518323595699
123566575,0.09000126470073425
123684269,0.08399081636002034
123673910,0.08671258091282283
123515000,0.0923204693418466
123721433,0.08648411441433523
123484635,0.08592460417661238
123518190,0.08553839021127205
123494279,0.0870806923579828
123432539,0.09090032614214967
123606566,0.08511636514599462
123569415,0.08880293449231888
123525573,0.08849035752658763
123626449,0.08942305083615572
123484944,0.06510641117029707
123658126,0.06672071234502322
123682788,0.0878008533754084
123488689,0.08466193086288767
123503635,0.09233086867658945
123653316,0.08452726869154825
123636260,0.07298750264506182
123609994,0.08574458382388915
123504935,0.0921265271637094
123568556,0.08528612934022904
123461557,0.085793286068988
123718353,0.08530868351725213
123477634,0.09183138686948988
123488922,0.0906580862099353
123511328,0.08935837891785255
123451298,0.08607119300623849
123647843,0.08505124610873499
123723230,0.08880960100480886
123469512,0.0855021440430785
123712495,0.08829611552888195
123689093,0.08663834224394944
123652390,0.08906174131901272
123427015,0.08884884699814848
123620700,0.08930177085175124
123460980,0.06746288309379304
123510475,0.09032205587673507
123583795,0.08547146984219668
123611575,0.08534157685892359
123600664,0.08605490544082373
123443238,0.08498093646956531
123448663,0.08621048308834599
123700636,0.08972433734540505
123709208,0.08871181854771307
123634565,0.08548438008046526
123677517,0.0922054268726871
123477344,0.09023846102246473
123464061,0.09005282108233396
123718022,0.08743050995027303
123580721,0.08843337547270848
123702949,0.08567617536390036
123582560,0.0881748956214835
123681224,0.08416321903699103
123536012,0.08642956323061494
123553977,0.08309716490119488
123509498,0.08624238629309029
123575303,0.08709680666987094
123663659,0.0866409614341802
123642468,0.08878225483004897
123690274,0.05581441510347734
123582933,0.08607698888506538
123704434,0.08895986373707664
123543153,0.061172853172439624
123611592,0.08760838610863265
123471822,0.0853969308356697
123521368,0.08953443172208729
123567205,0.08777056427282966
123665258,0.0856905401307604
123536194,0.08754362313526629
123550743,0.06767819281696899
123426016,0.08839561145674348
123463965,0.0854706322130119
123679861,0.08744238686545447
123485456,0.08795745952033315
123527072,0.08216429765777195
123563372,0.08705473564490224
123698307,0.08482355199733875
123425312,0.08876921740287218
123424754,0.08728767887208967
123622070,0.08532964608142306
123589723,0.0849559376721224
123690404,0.08614915076576166
123538450,0.07070113241914876
123646602,0.08652572065047208
123678235,0.08687847802657478
123560045,0.09147818510115774
123677875,0.08653372145072465
123552394,0.08613880506257839
123575490,0.09023140197172837
123498168,0.08789507012328891
123526069,0.08718252485109494
123543604,0.09007174566888337
123713377,0.08538772407345172
123612016,0.08533145618655898
123458250,0.08772324092388994
123555717,0.09002345935266899
123507063,0.08384766027032217
123696736,0.08337742898226522
123472799,0.06408573437355859
123434930,0.08408074960608077
123537945,0.08652330534344709
123661825,0.08533611468974985
123716415,0.08555493118639962
123548301,0.08483286840738258
123645430,0.08451897983041529
123551462,0.06599928866602528
123635652,0.08974050650644516
123674535,0.07126029747280721
123541903,0.0923925567951047
123584524,0.09056320614072097
123717038,0.08483430254831015
123601177,0.08589488075777554
123726084,0.08827817490480042
123679886,0.09049172405954638
123663564,0.06925458849046233
123569677,0.08880313272066702
123493134,0.08837396725481551
123561599,0.0887113808595468
123571650,0.08617003029766068
123638402,0.08656284402962644
123663134,0.0835751850320595
123441018,0.08639097493650477
123634304,0.07436938706097992
123452887,0.08536610183147296
123568020,0.08850822127125754
123579837,0.08562038744418593
123496691,0.08728088655018126
123684987,0.06910434260147862
123436520,0.08527088976067193
123724413,0.08601863141868932
123619548,0.0877270391346068
123693063,0.08979604490482491
123424744,0.09095630313446909
123446829,0.08666067061732964
123452160,0.09163599504870693
123524213,0.08988973869717969
123503897,0.09191979771631889
123641100,0.08987261199221855
123599939,0.0806715252300109
123542826,0.08870215370353417
123551425,0.08568591636259926
123433780,0.08484775426060348
123482710,0.09049585636268931
123445733,0.08893263690939192
123520353,0.08780634535824049
123498086,0.08833636101671852
123455891,0.08717853182970887
123537350,0.08893892539375756
123617348,0.08712512140860428
123617098,0.0907625312344702
123488818,0.08852048986827504
123462169,0.08933513143514957
123629612,0.08596760415471832
123467152,0.08805389227804196
123581387,0.08396657115212897
123599167,0.08558840438256034
123646472,0.08630542572549953
123575630,0.06651823869012966
123650661,0.08546673455398
123557073,0.08434326727471801
123721093,0.08559773859699178
123621593,0.08392884658029098
123592738,0.0838569533369306
123722042,0.08861579267020588
123500072,0.08393144473620706
123663330,0.08541092336643544
123519511,0.08420771579998639
123448037,0.08566309263080629
123513616,0.08708753587944258
123533015,0.08952153512684653
123622200,0.08640037983778825
123585250,0.08715675463628457
123680236,0.08788945040813194
123672432,0.08531294666678037
123605691,0.090196990130004
123724856,0.08317497367951118
123612763,0.08907502808404533
123594350,0.08521007125534481
123715455,0.07862134223142392
123604536,0.08570776078456482
123531918,0.06353678362085963
123686854,0.08910566571127693
123643369,0.06952862305437871
123485069,0.08365865178548235
123641907,0.08577054967846232
123691622,0.07576503554997349
123598286,0.08604791070803464
123552575,0.08435588261537443
123515065,0.08479119859729482
123713098,0.08741619002763969
123686226,0.08689320973490831
123494091,0.08684854611454969
123580865,0.08386059670788429
123499257,0.0909266681129497
123722021,0.08520791064569774
123517539,0.0898922732835722
123659626,0.07511851077349362
123542181,0.08579417057383829
123669622,0.08702242057838075
123693278,0.08621577330464492
123619825,0.08513063170618831
123640966,0.08635309543824195
123713721,0.08598439272107626
123632957,0.07545121925909659
123544800,0.07463242584101433
123681029,0.08891785486577024
123492598,0.08654302868798129
123559161,0.08564356349176482
123711790,0.08901610228438187
123542242,0.06157423261921245
123686806,0.06760542532180658
123474533,0.0644789538192407
123499844,0.08622954548615067
123617630,0.08740991790698997
123435099,0.08443497426329663
123467373,0.09328457999360637
123634739,0.09009822643511722
123639692,0.0856630042144852
123714860,0.08378828798655696
123616345,0.08498356591778848
123655803,0.08295978572548636
123719420,0.0706376587745746
123704907,0.08563250721943849
123564284,0.06622237409787568
123439708,0.08646076868298434
123644487,0.0851855814408806
123653776,0.08777614858642073
123470707,0.08475524174504603
123498200,0.09053018577643858
123559397,0.08178887508774167
123618608,0.06715523282966493
123599222,0.06355011568008541
123459389,0.06346395010452012
123685381,0.08327625664889873
123514370,0.08563991216689099
123522229,0.08486499420753779
123610401,0.08537194390454034
123424359,0.08482741017729109
123512557,0.08500679014081451
123437309,0.08486550829808541
123645646,0.08380069069313531
123546541,0.08527101065819866
123608863,0.08601557176513965
123466055,0.0863833042227812
123543811,0.0956490655467345
123578740,0.08747037006171704
123462525,0.08677473251292261
123461898,0.05683466313032958
123714115,0.08527257627879342
123544067,0.0911029577033161
123566288,0.08635767638128643
123682716,0.08610553648885956
123550072,0.0888758848391369
123526415,0.0847467145571404
123558594,0.08878690072668992
123518967,0.09005207110487638
123454967,0.08158040102867838
123536863,0.08822665922315125
123443999,0.08803471981629346
123437704,0.08955108140208361
123519371,0.09173792980056841
123656876,0.08648813801842666
123706479,0.0835285805380777
123665108,0.09612904100031372
123636109,0.08537112641113015
123516475,0.08809728541093652
123719752,0.09029624040857742
123456353,0.08574536067337507
123681949,0.08616711569309764
123706299,0.06556128043390541
123709020,0.08589401433226343
123478420,0.0846603658419699
123588875,0.08878734005230852
123594248,0.08425303819804787
123577164,0.0854888482724928
123692754,0.08531989401507895
123675802,0.07628416293518152
123571799,0.0872461455540797
123453102,0.08643886945593235
123660072,0.08988157046256585
123626069,0.08637842301523406
123563105,0.08583887779067542
123555692,0.09014233498761218
123573924,0.08591234962120584
123535866,0.08998699237591859
123497837,0.08913001204376639
123504910,0.08744961847164065
123532950,0.08877336972841497
123663176,0.07406704216987468
123502023,0.08657885151545626
123438915,0.08525232180175715
123506840,0.08728353861580655
123645674,0.08584676027916392
123563552,0.08976290080957187
123642710,0.08718857029408246
123716296,0.08588309729001598
123706294,0.08668162213945572
123481356,0.09002125374968585
123577770,0.08965487556830658
123628567,0.08685750451323597
123473001,0.09183517781015106
123494046,0.08591683348093036
123447339,0.08670393533246479
123427535,0.088219730076716
123504156,0.08757590467867873
123505067,0.08229771736666479
123668253,0.08695664130499021
123554210,0.08619103354348574
123629703,0.08537391256443679
123641368,0.08532769153542194
123562416,0.09196665085457512
123614679,0.0864809878853346
123585438,0.08498332125267433
123569915,0.08481261784366155
123517587,0.08532611696576206
123461923,0.08479112761146719
123614190,0.09210429374487744
123452958,0.0854378860695381
123607658,0.08158919398086785
123497029,0.08865745795015799
123490253,0.08569041620474795
123435466,0.08429830649893419
123588725,0.08656650048118421
123720237,0.06766881115589059
123658526,0.08908845331209964
123644403,0.07931157835045666
123567443,0.08647768850334868
123634861,0.08813373035533625
123681918,0.08946400158170453
123633620,0.08304170940619084
123465694,0.08661464991560973
123643215,0.05899544551577544
123586487,0.09221812748359913
123450561,0.08530259922729308
123609923,0.08149611471453087
123623516,0.08566736189418235
123595209,0.090397907766772
123628764,0.08497192969976036
123652222,0.08709376484197857
123659291,0.08499352339941196
123573838,0.08879132957266155
123555215,0.09035180536031003
123525587,0.08989373681889337
123444524,0.08578461394304615
123628231,0.0847659289104848
123690678,0.08542599501493776
123428356,0.08468726600321734
123424440,0.08982554049825282
