APPLICATION_NUMBER,TARGET
123438049,0.027171909685311375
123694174,0.1895594023784104
123496241,0.09795948390409144
123452939,0.038918100532298175
123618852,0.11315389368392506
123492311,0.1661398689184169
123493216,0.2258887486977691
123534290,0.4901613488504756
123490413,0.02693876473394337
123674282,0.11594334134857036
123555380,0.22998072414688586
123456321,0.01861034918359783
123536170,0.04866703044156801
123652190,0.20430414456129525
123552380,0.17840986725646643
123495749,0.018981925213297536
123665864,0.2165400723890448
123597405,0.03508154937299336
123496507,0.019883899428041214
123482113,0.02545457803710385
123462055,0.022097653039167053
123682157,0.024687998474531087
123703385,0.02407653796763812
123432509,0.011652358153176084
123630016,0.1682757987275644
123506364,0.06747380130944994
123680991,0.015342834761233356
123496863,0.07065577005216607
123714126,0.02144362727088161
123588643,0.06548315766480825
123577735,0.012114309881792013
123499268,0.10473140404917806
123713945,0.03983871380470264
123430500,0.0613247717824065
123504335,0.24213368846201822
123576696,0.26976972649914843
123703429,0.10338425059881345
123698704,0.025922062091624863
123665335,0.07521453882049361
123569862,0.057034919952742485
123485895,0.010416632097273093
123679092,0.05926381137995777
123656332,0.023770477948223383
123705996,0.2924978546453174
123701874,0.05040911935148313
123653512,0.046113419021601314
123536231,0.3196671607049055
123479428,0.03571111257837826
123619817,0.06377251121886333
123611410,0.0579740840794393
123564670,0.051851103507198765
123459040,0.04034507148384087
123624839,0.1891312695668842
123575870,0.05375852428007664
123561429,0.3237395816456679
123519183,0.03391621514696836
123519881,0.10577883508066944
123622905,0.035662968011385944
123609128,0.17190982789754933
123683566,0.2652767465410429
123606681,0.35157031279045453
123652413,0.02922771275904822
123708269,0.17413314223830825
123711013,0.009523868059998483
123556691,0.024712105550572155
123721561,0.15639014359200906
123702835,0.0977711085299471
123483517,0.1681602643960155
123725101,0.11096905642593996
123658312,0.07341833904733695
123703391,0.08604134712807461
123498197,0.1444820558027351
123449019,0.1177845980819268
123653882,0.08993487377596202
123586486,0.014231222168118982
123610487,0.1961806675450351
123679327,0.03127446883630855
123673392,0.02711048380766724
123661393,0.06638263477129232
123659635,0.012174446207343027
123634239,0.024332324124196034
123430996,0.04448727207902285
123671944,0.11717556217048883
123598860,0.02294527901617221
123575779,0.04469129754866705
123606379,0.0491943624582945
123548820,0.08372361403348536
123485786,0.01958453348209201
123503051,0.32532099121860725
123598454,0.13490427668709773
123559220,0.1618926506118562
123525508,0.05330980972668072
123461947,0.0447612099732779
123444892,0.15744109295055206
123598346,0.10823783531683913
123602122,0.053485952695371874
123548716,0.09771273879327069
123637505,0.07953884349081213
123612575,0.04668734564820636
123462279,0.05771160921105722
123582892,0.0816560330411353
123611064,0.03923337877329372
123596548,0.1354217308237932
123643469,0.021455288609790592
123494414,0.027545068801101687
123483589,0.025353205906950615
123556084,0.1468725363946913
123721051,0.00948149326231144
123437585,0.06590798994437469
123481754,0.031155609610286707
123527684,0.17423430275832585
123429040,0.4721923735006012
123449777,0.03807851330556096
123495100,0.08135622655261202
123557624,0.21530782873486165
123481937,0.004703809386338827
123718429,0.10849741416405115
123663519,0.02936133130080799
123540365,0.00824846658688926
123622149,0.046170735843156
123650637,0.027501479430161693
123534000,0.07442385147586505
123600570,0.10131838594139499
123646237,0.023914836850514716
123454153,0.22837641117650748
123555068,0.07124712687885741
123433404,0.06470371211235733
123546695,0.16704381390722028
123685819,0.25797928457131386
123608882,0.022617131168002933
123678755,0.07991457858199301
123545322,0.17127596554561567
123541941,0.2781955681383537
123451395,0.07609568286213045
123439808,0.1400456796462173
123691980,0.07600291192560783
123442292,0.08297014833402433
123709056,0.010898392498595215
123641420,0.011142649628928828
123495589,0.011248135142787542
123463445,0.0457757691211256
123684118,0.02612969012523693
123489465,0.10322353121054734
123604190,0.02155863614223052
123607874,0.04890763733628332
123679172,0.05300426334338799
123606470,0.05544569242633336
123729142,0.12478951281446601
123483737,0.417944452936894
123654607,0.16398381371107892
123485407,0.04800064122131904
123440884,0.040801951803593806
123555440,0.042509657650648715
123646150,0.019814132835136843
123633529,0.04761199934255442
123572586,0.2510534017802302
123529503,0.06687259924423392
123650583,0.026427109232010387
123677020,0.06081652993502764
123516094,0.07916879925252458
123660355,0.0853000970308542
123657909,0.09578145422500295
123513779,0.031897534310151264
123713224,0.1684481358211358
123579200,0.1358673880351466
123565369,0.39366198282226056
123476809,0.030757818084260792
123636722,0.07170775124358134
123581037,0.16363414508779783
123541854,0.03390302496696106
123636367,0.06756982066295755
123725987,0.24142318461274595
123543619,0.04527161997821087
123602606,0.020114446333645734
123455879,0.20213552764751969
123601295,0.2809722720531608
123538958,0.13051561371088946
123462587,0.022362562900562374
123644689,0.010487553941384032
123577809,0.017385486369295742
123462593,0.027970761976892654
123639102,0.02675760703196579
123611080,0.03159375240573113
123669243,0.09200053090715411
123450935,0.020264704791353325
123678610,0.26785699404885827
123673769,0.0442467955842243
123615898,0.20877554719081107
123579560,0.027423907773968907
123659815,0.021233701612039566
123543624,0.021186354686209538
123699678,0.02024058411399697
123431269,0.02880755768349084
123707544,0.030872831159996488
123681853,0.05810835777305801
123429058,0.04118982471825836
123588610,0.20524378900960957
123590900,0.018505703546799465
123507575,0.024681870804124286
123698605,0.15203601385746274
123564683,0.09243355322476714
123540755,0.13680244990167992
123642649,0.1930481771588779
123533582,0.03492709779113423
123549528,0.015058448985103992
123661951,0.02486681448255477
123660285,0.21585618451407373
123656929,0.13763239015266748
123503600,0.05249039003419794
123707699,0.1644304410848446
123661001,0.025863149661783973
123608825,0.03451820821118517
123693693,0.6769850353202767
123486091,0.24770706559319583
123703910,0.05403054436176838
123484321,0.022314569315219978
123559404,0.26750365839851076
123504246,0.07268513764131367
123477217,0.035155105604604615
123689685,0.2795121342742437
123523123,0.14556641105778334
123459313,0.06498986814679138
123520611,0.11729681924222383
123559891,0.33367900469686845
123613692,0.04772966650109392
123656988,0.015205201314743514
123551214,0.12821975178316758
123615994,0.019943904032003967
123688273,0.019184078747740824
123666976,0.15594129581275865
123513114,0.19648154042445146
123604250,0.04306655147971219
123654082,0.022256976862072644
123636224,0.455912451437846
123549108,0.02576837569873868
123672991,0.08389638654123158
123687822,0.12795232420472252
123464046,0.0463382618053299
123695595,0.06813624200007737
123671167,0.18729073485453937
123603658,0.0203520328460887
123710906,0.08547025725057504
123675318,0.03649961800511699
123463870,0.13732443672146788
123607824,0.1152577656527384
123472971,0.025426749574838585
123690383,0.1939139180319828
123636762,0.17313545610437592
123490002,0.005479482182856575
123466912,0.2690110493322725
123708859,0.051799245468354384
123518418,0.16370770260036518
123719527,0.22065702553621386
123642704,0.011201638391574464
123590906,0.026470762487004192
123484942,0.17706290448441128
123628018,0.03534047353673261
123462260,0.03605135126954112
123484840,0.043724164939572485
123563842,0.1531809415021634
123433369,0.02524290717554587
123726753,0.01963539971993733
123516134,0.6485745181506614
123686218,0.254964214910422
123553259,0.07834940129853502
123497350,0.05255949308338895
123584871,0.028394004746351273
123712125,0.01195276286527781
123646920,0.07019051465046684
123451446,0.02840669559479549
123442361,0.13103576615682416
123641678,0.10631015655686553
123633617,0.03549634813467736
123497969,0.2979620529867558
123483126,0.03986242304471242
123495547,0.03514479908167345
123502232,0.1192135922319687
123689548,0.031438433799319015
123502280,0.048689925052347496
123487175,0.2550772032645242
123547383,0.022997161799073566
123717674,0.1085087282225658
123583718,0.04058143596745001
123686611,0.25264277812278285
123643251,0.02163690462591974
123595365,0.016241183601135877
123683581,0.03542402195079541
123479608,0.0363394236280126
123455648,0.013576435098621194
123466804,0.041121438026481584
123677928,0.2640288979782652
123437685,0.0410724409028249
123545142,0.2775734782801156
123589632,0.03804922775553326
123675679,0.010530285281395123
123718435,0.10506142095917695
123585349,0.13051274594388226
123455139,0.08757311124637975
123541029,0.06805912079350636
123504509,0.16203288664064552
123447772,0.17938796779779614
123698273,0.15257760602353976
123611178,0.051598451172167735
123672763,0.2290030924214051
123455628,0.17423691613516354
123641502,0.011441503279846004
123643766,0.023992384135226016
123472157,0.02326703131113116
123552163,0.1183920346009904
123489059,0.2806429936876809
123561588,0.03858390227891907
123549881,0.07268479245537961
123500488,0.14827772937990016
123662102,0.04795069850463944
123575264,0.014589480558215675
123529009,0.2841273688529498
123608559,0.024858010897529682
123485249,0.025666940898474464
123681243,0.018451288851963312
123446133,0.009010547815319677
123660290,0.12125895979944919
123555612,0.019691391247034097
123628689,0.016860374468018118
123701642,0.05859636539309358
123698107,0.20040080239510594
123428876,0.02481199029815725
123512528,0.13889109814068382
123622629,0.019655164045351663
123606664,0.1518975300872901
123704197,0.1206118230591066
123728712,0.00825556919210191
123432742,0.14936384292827617
123522497,0.3042594426126107
123572320,0.011429320353246356
123672276,0.06585695284556466
123549105,0.13238831074003857
123603391,0.08659451178348573
123638144,0.036606571450853435
123700677,0.043227519935617915
123514036,0.07286264700036435
123646327,0.17212409871550968
123503794,0.042863668937563375
123662732,0.039186144453947934
123598450,0.024674762557795386
123660430,0.11644485466541936
123472390,0.020856616228501566
123580504,0.1266918947411798
123456003,0.09634264270249766
123560738,0.07920357220252013
123502102,0.028749243336830186
123511260,0.11093389327293751
123682993,0.060527028688203935
123675526,0.03729014880622739
123536093,0.11386501712048973
123708572,0.042380425161108314
123474070,0.08662063811720543
123446701,0.5281666904926386
123503541,0.04399403878018051
123659318,0.21181052172372278
123487844,0.19898584847617437
123520561,0.15843585138096378
123710379,0.037445440191200496
123531572,0.05088076721013778
123474989,0.09932904542645556
123562118,0.08458042441214812
123614083,0.17509665872402294
123469707,0.005050814239068659
123697586,0.0620295769059871
123701436,0.030507328076468998
123429123,0.03176001020061988
123506473,0.18406082854439695
123662084,0.025410219292808203
123728483,0.1615933543856153
123651501,0.03590249504303967
123560993,0.012594952239817492
123460330,0.11307793745013053
123500844,0.00940290869416323
123481830,0.03229785815427519
123688931,0.027274371632132862
123458045,0.08969906066973422
123548288,0.031820866867365016
123534032,0.06492431201830051
123590530,0.457254896946669
123539826,0.06707277268782678
123462257,0.03851897243850149
123682283,0.08706138917404713
123712724,0.16261165248744341
123611258,0.022995854585551784
123713754,0.011225215311234457
123656940,0.043568449340353976
123460399,0.5744411439827046
123548908,0.03773783926384045
123607111,0.0127615620230589
123648829,0.04533432160095161
123516591,0.05648414884799191
123715652,0.012608397779593718
123667136,0.3606038334222808
123426441,0.043092782217790185
123567100,0.03578828511386049
123636640,0.01857612412882572
123683319,0.10334764290805248
123480631,0.2899153920360545
123452366,0.26851117702822896
123593673,0.24263732097191787
123447029,0.14116525308992356
123655783,0.07756060685043452
123503839,0.031353575881337505
123524459,0.06791133146741132
123692537,0.05072521792458711
123626995,0.053026190406168794
123646065,0.041551558148827085
123588860,0.05313160653029887
123490970,0.018387084324786706
123460998,0.3341235763636774
123592408,0.09546016857470105
123458611,0.036136868225646025
123683945,0.09445114808210461
123431278,0.24531436416328223
123624516,0.12305480820532874
123725812,0.0503657942788239
123484993,0.08887571655794117
123617117,0.03239791755895966
123700209,0.018302453283103187
123640339,0.0610941420925083
123623221,0.14114678110220125
123474436,0.3450299045062477
123424224,0.020854888293887167
123603341,0.016482902181365944
123427002,0.24955764598380195
123495861,0.022368521735716084
123472896,0.02383466593266646
123683272,0.01810991942464741
123446981,0.28198627137102283
123445284,0.10168787768085634
123723277,0.02243395098313757
123513384,0.10815930863897119
123497583,0.012005947728247734
123593403,0.041419226310852264
123711622,0.029675365891989238
123557983,0.04974994151938992
123560199,0.048006259616538406
123706240,0.04096635162541193
123441885,0.18299338060231277
123577895,0.05357898697635288
123434208,0.10460089636443512
123667148,0.10959609675736294
123677646,0.1257785538067387
123615438,0.011313282119653023
123465339,0.14710847257594345
123723129,0.053921964526015165
123711723,0.013788061878783061
123549425,0.14692990780054715
123632916,0.12232530247335424
123489359,0.12200298056283962
123471284,0.07656372814669685
123490149,0.02630036109102157
123661331,0.149380436489273
123431964,0.05580777438781351
123525517,0.12093576260008804
123545478,0.05235019165415222
123460486,0.061975791037018904
123617285,0.16674247444010562
123683345,0.03598300906526923
123563520,0.06892521155128008
123659708,0.03867976127810391
123487408,0.07780018116390879
123686050,0.1647118667907015
123466023,0.5096089280371298
123496372,0.07132248156768929
123710487,0.0786778016024136
123523278,0.11699355763748141
123594630,0.1810149174029832
123591505,0.021973840059128957
123627606,0.042792807114414806
123562845,0.04165397019701269
123500129,0.008381878658534701
123525504,0.027221003196290974
123598432,0.040056430349373943
123694370,0.009753260090359817
123470914,0.09039733559120258
123725230,0.17356614093465347
123638132,0.04957214867183143
123501810,0.05684145516591304
123687802,0.022175509106098876
123520410,0.027595955356983493
123563024,0.07506906808966454
123430624,0.047847319175939505
123723356,0.06218142763243251
123653832,0.04147322255035643
123615551,0.10919773518373632
123661703,0.018324847033278746
123705089,0.03374904530502641
123506782,0.06060914634893806
123513967,0.08161863814709215
123711665,0.08614790306702759
123644552,0.27902033926087694
123645220,0.018695067198922114
123622217,0.042684554130957286
123655170,0.2521216267384609
123696520,0.0346477623757733
123553957,0.032796147660651746
123606581,0.014418107907303567
123662951,0.02293597144920048
123593521,0.08796530368270193
123702554,0.017381596686346666
123634317,0.12049399604139033
123500453,0.11744402521299496
123615634,0.014164104128553326
123664077,0.06980999875052242
123708177,0.06173401808361314
123682256,0.023128282495797865
123588341,0.01014008328557657
123429269,0.16386158793448477
123498521,0.05199309750468873
123537586,0.11535444430468356
123681117,0.03312113845679297
123596493,0.013367275207233268
123658300,0.08584592748406249
123709501,0.034034124591122074
123496273,0.06001706432373705
123723019,0.048548251141668615
123482318,0.1186264127628905
123526259,0.022481992890154887
123667833,0.14427222642137533
123603271,0.020733220776484294
123458013,0.08488518334002192
123632008,0.03190897420867457
123497510,0.05692597424423499
123464710,0.044959676349109946
123450887,0.05254076652914856
123640299,0.07629628794992428
123506424,0.017665588412795304
123692166,0.24732948503648208
123722872,0.026735458365837378
123469741,0.0999198420187541
123721822,0.029305411284615352
123479322,0.012484544099325291
123560630,0.014532508914290566
123690135,0.16033890327372294
123637633,0.11904216916074127
123710903,0.013989619229683992
123717785,0.04518730866017345
123712076,0.24556678855504824
123440716,0.1507972065213576
123498192,0.13066125618977487
123647650,0.2070549499711784
123719236,0.04258860426276271
123610273,0.025071819363997546
123551965,0.16364828406527332
123608326,0.08286392079432764
123646851,0.08740133165074561
123592537,0.07011284514382124
123588283,0.04851065068826692
123662168,0.031034384281879716
123535110,0.014130864036147595
123702226,0.04758761633216018
123624818,0.02491220221598943
123692570,0.026334159309028736
123684868,0.0925169973480787
123672752,0.03629195201511445
123665331,0.037746195248877616
123485254,0.05577120884359934
123563802,0.056018372032551944
123681456,0.00746074435366527
123448002,0.014812551334734825
123427456,0.015637979085301127
123613415,0.06761599030573573
123681130,0.03909303014104181
123719358,0.034064578586701026
123622820,0.03317169705212399
123543843,0.10133584049123459
123485796,0.06328492475328057
123682895,0.061211933771533174
123446003,0.09081739483656838
123466339,0.06556509998744404
123653342,0.09317724185043522
123432760,0.13904694337171622
123717479,0.2595043658654768
123538412,0.06418906462143084
123690927,0.04586201160316498
123528739,0.03633313324835403
123625962,0.17277770319246377
123645363,0.03258111799130954
123508617,0.1434997641314218
123455450,0.009360915921515679
123539196,0.06854065547155173
123728144,0.1322573998807579
123622702,0.04214973676197138
123640741,0.024033077110509418
123680812,0.03655755876057841
123702168,0.023971132167305346
123687171,0.041973036886169046
123483404,0.05693735264470176
123625287,0.1572283008407491
123462798,0.037190637758189246
123505170,0.01904185223079681
123685886,0.24799792166888118
123531897,0.44264164971315845
123559443,0.12809101827557887
123673349,0.11767518450875222
123624051,0.024778436989197197
123681003,0.040936189313696816
123513409,0.02750153460405442
123701394,0.2902460304238269
123705345,0.18702419729277608
123712856,0.022076738264883395
123648649,0.013633097001087181
123666212,0.2815376048034242
123571097,0.022416467116029015
123435811,0.16090872631817807
123478450,0.10692421008639869
123667608,0.15864964003594081
123721307,0.16275586158210087
123587981,0.053544108284618364
123613525,0.026898992442023324
123498755,0.3432734993671346
123620409,0.07949640153507621
123570958,0.10170212857094496
123429920,0.21405010876445918
123443310,0.09937704405702866
123672562,0.029585398337788858
123633744,0.013395410132287526
123523887,0.04394062981979659
123604630,0.07285468200350502
123565692,0.02263076459792064
123540898,0.05115403398296411
123519541,0.039647546717185775
123564581,0.1000250993427138
123503368,0.11081008731674098
123596015,0.04079381593812523
123445358,0.3429251615882104
123711095,0.07787518167924622
123437761,0.07476613812091074
123503459,0.0550172388119688
123524785,0.0780998319613632
123535311,0.11377711053936597
123441137,0.040883732941665724
123457332,0.09961616475971047
123469710,0.045018816608686424
123622591,0.02431509006135918
123543042,0.29973416828664995
123684355,0.5095890857099488
123467301,0.06178538918894079
123573461,0.09537124771803357
123569617,0.010941379398005597
123559306,0.09664985353005179
123613245,0.019798652508799936
123622845,0.10059685156536348
123503443,0.062064846008519615
123566575,0.025634787698925094
123684269,0.032115669207352746
123673910,0.14715652988174463
123515000,0.011543233405494948
123464374,0.04849669831977858
123484635,0.3642776171016331
123518190,0.08284848701538663
123606566,0.054055698564918334
123569415,0.1386261024593186
123525573,0.013987195983716762
123626449,0.05121515906554354
123484944,0.03662138366484928
123658126,0.032914160791534974
123682788,0.024457150361850553
123599820,0.02900582118714236
123503635,0.1353326842659882
123729002,0.058056914314577136
123636260,0.044074238227385654
123556742,0.050324272084092195
123504935,0.02021549533974015
123461557,0.07796424345407628
123477634,0.13265513892031597
123488922,0.11985288759392164
123511328,0.0516735189374906
123451298,0.21978545910077624
123647843,0.04782200466132551
123723230,0.16378527662199968
123469512,0.050615592011219776
123712495,0.060867180457082865
123531976,0.07018025850150549
123652390,0.03349547308863674
123438214,0.1173238470710411
123620700,0.09740981726961863
123460980,0.022028081678987836
123510475,0.006039017813500219
123583795,0.02169108390410968
123635551,0.05032347438646281
123471116,0.016112159567640016
123473869,0.15346905620155474
123600664,0.028912640362902156
123443238,0.04718563214906052
123448663,0.12498779211793548
123612156,0.11454537225629413
123564264,0.17229160056146922
123700636,0.02961304190178395
123500755,0.03317117291166121
123539851,0.06558893548735725
123709208,0.03859735656973878
123677517,0.014852249571510972
123641308,0.22241284075364687
123575475,0.09344229851758096
123477344,0.04589400710017861
123639162,0.0436294544767028
123580721,0.026693223225212163
123730553,0.051532650374776424
123553977,0.18690209226248244
123575303,0.02523483652217205
123663659,0.04560715777568002
123551379,0.14482347996628503
123690274,0.13014877276027265
123582933,0.03913768529182189
123543153,0.06986697357218195
123611592,0.03456343871462062
123471822,0.0581165261058745
123521368,0.0760707224668791
123567205,0.043932706027083934
123665258,0.102001237366583
123536194,0.008256128756566615
123550743,0.07406263782628748
123426016,0.031102322142345956
123463965,0.25284985877634286
123679861,0.11774714127613879
123485456,0.05952402047161664
123527072,0.08453502265125636
123563372,0.008563005148075408
123698307,0.010981177313822829
123425312,0.15807721810743888
123443252,0.09678090108761023
123424754,0.03758128826388865
123622070,0.0752499596845837
123589723,0.10230631901292286
123538450,0.05725365555945871
123571351,0.021925302236240778
123678235,0.017281729918622056
123610129,0.028629184306097885
123696830,0.04015651738711058
123560045,0.02844029357614682
123552394,0.17279642930808214
123498168,0.06919070595202306
123526069,0.018784238948001224
123441936,0.24893164680620106
123543604,0.05887999849047665
123713377,0.10423185095414639
123612016,0.10903337911710548
123458250,0.014379517628156454
123507063,0.20842292661573217
123696736,0.04165170819072903
123671624,0.02112392929388125
123472799,0.14056840051140784
123434930,0.03306948292707841
123537945,0.05138308633122475
123651729,0.095563571843642
123661825,0.024927739777590854
123716415,0.16308628250067914
123548301,0.019358189007902486
123703133,0.033763891506684775
123551462,0.0923699025225527
123635652,0.1483865429096062
123541903,0.029948981366122625
123584524,0.023564984630852413
123496222,0.07391257454262616
123601177,0.11721352671284657
123726084,0.09284486993813727
123510439,0.007037540963855358
123679886,0.08918931029063021
123663564,0.13262706702345176
123569677,0.037409882228025694
123493134,0.07162757449498641
123561599,0.03038604825551491
123571650,0.1396521528184861
123663134,0.11280246060656386
123458923,0.045391365376944943
123595360,0.0809750490177727
123441018,0.05200927628629791
123478328,0.3467210193059533
123634304,0.061012116353516596
123452887,0.2894346516291734
123568020,0.078646946060031
123579837,0.068975695497245
123681725,0.029405774202286225
123437468,0.008646191006859243
123547768,0.12759687064216096
123436520,0.08535480417189073
123594456,0.11111469210420288
123724413,0.1834937746581755
123693063,0.04532322117209939
123424744,0.23421039361395593
123446829,0.02613732828712132
123605167,0.011912638767055965
123670729,0.03408167245413788
123720007,0.026604084483764386
123452160,0.022881865483150902
123524213,0.08468543808583415
123503897,0.06603204653346145
123727947,0.027374076158214543
123599939,0.07581755817870846
123542826,0.08964793947554521
123551425,0.07073589945066754
123433780,0.14429093058044218
123515655,0.22748871461613043
123520353,0.06502379257689027
123498086,0.03981781628800287
123455891,0.05857571640241561
123481995,0.04362279717003308
123697606,0.08157629891608459
123671367,0.1330089832478426
123617098,0.027689028202728335
123488818,0.10362276124218908
123462169,0.07316963324930763
123629612,0.11474119884062126
123524642,0.020282593223142128
123467152,0.06877741278016944
123581387,0.203056354205426
123646472,0.11497467809429535
123575630,0.04830855702841414
123650661,0.06504257157432482
123557073,0.0715831213327587
123721093,0.06996002693498189
123621593,0.03517986556417822
123592738,0.0393979145238261
123722042,0.026511872240339903
123663330,0.04742993764063109
123513616,0.12829397768735246
123603051,0.024394527668038415
123533015,0.042029054618771246
123464390,0.03634745112455378
123682858,0.048696336789723356
123622200,0.03338585057568135
123585250,0.11463219881452293
123680236,0.019425298244251238
123672432,0.04148558126772511
123605691,0.0664188167856112
123594350,0.44863736537697685
123715455,0.006500556494989243
123604536,0.01954083238862212
123531918,0.006609473221543393
123505482,0.07963383798792438
123686854,0.014923169922491753
123643369,0.12907522547510644
123485069,0.2486526658292388
123641907,0.08783983592949057
123629633,0.0154737669087491
123691622,0.14936292560589948
123435104,0.2809408972799732
123598286,0.11799113316709016
123552575,0.05745686476516859
123515065,0.0732185573267633
123713098,0.02809634502903404
123686226,0.04769346060437219
123494091,0.16813439941990013
123499257,0.02725121135293054
123592715,0.008993095725442001
123722021,0.03613503270545168
123517539,0.01871347513627901
123659626,0.041613814583319426
123542181,0.06797101677034949
123693278,0.047333369176274794
123619825,0.07024326407367394
123431188,0.07269775581951124
123640966,0.040175018313151414
123713721,0.15691865658688892
123450286,0.07629729708229481
123632957,0.049931264437314285
123544800,0.020380298476221068
123681029,0.12748126347788064
123492598,0.0422163392351269
123559161,0.038094410722018884
123586562,0.06704948353364165
123501044,0.2493662614514148
123711790,0.1877549201228399
123542242,0.12427320292167252
123686806,0.011334422305192913
123682609,0.010972881045706765
123474533,0.03157012633861996
123499844,0.15636484396822248
123435099,0.34370860275137344
123654049,0.13318792149074085
123467373,0.09826246729967043
123634739,0.0516302801409162
123677929,0.06862605908825574
123714860,0.031193816131615613
123568321,0.39365195571754946
123616345,0.14271971083068827
123655803,0.21172694126220334
123719420,0.054366231429543076
123517286,0.060974635314385316
123460457,0.014987268725457026
123704907,0.011687928845586119
123564284,0.0737930009032861
123644487,0.11865001982164713
123653776,0.01617133721728609
123607738,0.0681761575640193
123470707,0.008921884652863301
123498200,0.05419006091956487
123618608,0.033249413653840945
123608428,0.05926538164903995
123459389,0.005619965298101726
123685381,0.08210081107320533
123514370,0.04076221924718798
123558009,0.04932529045775546
123522229,0.013982273249468389
123728199,0.06682802715155871
123424359,0.05582903345353642
123437309,0.04782248530445652
123545832,0.056303645773019086
123645646,0.1852118072302653
123608863,0.03369344922554619
123543811,0.08752573257995554
123578740,0.08688931050475035
123462525,0.05835701192620531
123461898,0.03509037377179645
123684371,0.03397700924963392
123714115,0.11104499815494685
123544067,0.06321330397037293
123566288,0.10147260422663797
123682716,0.04740884644508866
123550072,0.04649819886551453
123680499,0.23559946413720456
123661679,0.0891295328533583
123552622,0.08880239800149725
123576504,0.01296634457953575
123558594,0.31041134525361813
123700563,0.14997302486507155
123675195,0.14489966103480573
123518967,0.08663297672541512
123454967,0.013650169187691455
123443999,0.16972164777969892
123519371,0.048331665301623895
123656876,0.0991696834736581
123706479,0.016141614350323512
123665108,0.042522353473535605
123722914,0.07483279951666393
123636109,0.035443006666031125
123516475,0.09284221310795962
123719752,0.010044828915409568
123681949,0.11233987850294531
123706299,0.03605174109290148
123709020,0.14447867694518893
123478420,0.026405577459059127
123588875,0.09240833104918605
123594248,0.02555841940862044
